"route_id,source_area,temple_name,temple_area,nearest_bus_stop,bus_number,bus_type,major_stops,distance_km,estimated_duration,ticket_price,first_bus,last_bus,frequency_minutes,walking_distance_from_stop_km,tourist_friendly,description"
"VZT000001,Gajuwaka,Shri Kanaka Maha Lakshmi Temple,One Town,Kurupam Market,28,APSRTC Special,""Gajuwaka, RTC Complex, One Town"",46.3,2 hr 23 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 28 from Gajuwaka to Shri Kanaka Maha Lakshmi Temple at One Town. Via Gajuwaka, RTC Complex, One Town. Distance ~46.3 km, approx 2 hr 23 mins."""
"VZT001387,Dwaraka Nagar,Sri Ramalayam,Jagadamba,Jagadamba Centre,29D,City Bus,""Dwaraka Nagar, Dondaparthy, Jagadamba Centre"",4.9,19 mins,Rs.12,05:00,23:00,10,0.4,No,""APSRTC 29D from Dwaraka Nagar to Sri Ramalayam at Jagadamba. Via Dwaraka Nagar, Dondaparthy, Jagadamba Centre. Distance ~4.9 km, approx 19 mins."""
"VZT001388,Maddilapalem,Sri Ramalayam,Jagadamba,Jagadamba Centre,28M,City Bus,""Maddilapalem, Dondaparthy, Jagadamba Centre"",4.9,19 mins,Rs.12,05:00,23:00,10,0.4,No,""APSRTC 28M from Maddilapalem to Sri Ramalayam at Jagadamba. Via Maddilapalem, Dondaparthy, Jagadamba Centre. Distance ~4.9 km, approx 19 mins."""
"VZT001389,NAD Junction,Sri Ramalayam,Jagadamba,Jagadamba Centre,39,Semi-Express,""NAD Junction, Dondaparthy, Jagadamba Centre"",27.8,1 hr 28 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 39 from NAD Junction to Sri Ramalayam at Jagadamba. Via NAD Junction, Dondaparthy, Jagadamba Centre. Distance ~27.8 km, approx 1 hr 28 mins."""
"VZT001390,Seethammadhara,Sri Ramalayam,Jagadamba,Jagadamba Centre,28,City Bus,""Seethammadhara, Dondaparthy, Jagadamba Centre"",4.9,19 mins,Rs.12,05:00,23:00,10,0.4,No,""APSRTC 28 from Seethammadhara to Sri Ramalayam at Jagadamba. Via Seethammadhara, Dondaparthy, Jagadamba Centre. Distance ~4.9 km, approx 19 mins."""
"VZT001391,Jagadamba,Sri Ramalayam,Jagadamba,Jagadamba Centre,28J,City Bus,""Jagadamba, Dondaparthy, Jagadamba Centre"",1.5,9 mins,Rs.10,05:00,23:00,10,0.2,No,""APSRTC 28J from Jagadamba to Sri Ramalayam at Jagadamba. Via Jagadamba, Dondaparthy, Jagadamba Centre. Distance ~1.5 km, approx 9 mins."""
"VZT001392,Asilmetta,Sri Ramalayam,Jagadamba,Jagadamba Centre,28A,City Bus,""Asilmetta, Dondaparthy, Jagadamba Centre"",2.2,11 mins,Rs.10,05:00,23:00,10,0.2,No,""APSRTC 28A from Asilmetta to Sri Ramalayam at Jagadamba. Via Asilmetta, Dondaparthy, Jagadamba Centre. Distance ~2.2 km, approx 11 mins."""
"VZT001393,Railway Station,Sri Ramalayam,Jagadamba,Jagadamba Centre,28RS,City Bus,""Railway Station, Dondaparthy, Jagadamba Centre"",6.6,24 mins,Rs.15,05:00,23:00,15,0.4,No,""APSRTC 28RS from Railway Station to Sri Ramalayam at Jagadamba. Via Railway Station, Dondaparthy, Jagadamba Centre. Distance ~6.6 km, approx 24 mins."""
"VZT001394,RTC Complex,Sri Ramalayam,Jagadamba,Jagadamba Centre,28RTC,City Bus,""RTC Complex, Dondaparthy, Jagadamba Centre"",4.4,18 mins,Rs.12,05:00,23:00,10,0.4,No,""APSRTC 28RTC from RTC Complex to Sri Ramalayam at Jagadamba. Via RTC Complex, Dondaparthy, Jagadamba Centre. Distance ~4.4 km, approx 18 mins."""
"VZT001395,Airport,Sri Ramalayam,Jagadamba,Jagadamba Centre,38A,APSRTC Special,""Airport, Dondaparthy, Jagadamba Centre"",35.3,1 hr 50 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 38A from Airport to Sri Ramalayam at Jagadamba. Via Airport, Dondaparthy, Jagadamba Centre. Distance ~35.3 km, approx 1 hr 50 mins."""
"VZT001396,Pendurthi,Sri Ramalayam,Jagadamba,Jagadamba Centre,39P,APSRTC Special,""Pendurthi, Dondaparthy, Jagadamba Centre"",48.6,2 hr 30 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 39P from Pendurthi to Sri Ramalayam at Jagadamba. Via Pendurthi, Dondaparthy, Jagadamba Centre. Distance ~48.6 km, approx 2 hr 30 mins."""
"VZT001397,Gopalapatnam,Sri Ramalayam,Jagadamba,Jagadamba Centre,39G,Semi-Express,""Gopalapatnam, Dondaparthy, Jagadamba Centre"",29.4,1 hr 33 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 39G from Gopalapatnam to Sri Ramalayam at Jagadamba. Via Gopalapatnam, Dondaparthy, Jagadamba Centre. Distance ~29.4 km, approx 1 hr 33 mins."""
"VZT001398,Kurmannapalem,Sri Ramalayam,Jagadamba,Jagadamba Centre,39K,APSRTC Special,""Kurmannapalem, Dondaparthy, Jagadamba Centre"",34.2,1 hr 47 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 39K from Kurmannapalem to Sri Ramalayam at Jagadamba. Via Kurmannapalem, Dondaparthy, Jagadamba Centre. Distance ~34.2 km, approx 1 hr 47 mins."""
"VZT001399,Auto Nagar,Sri Ramalayam,Jagadamba,Jagadamba Centre,400,APSRTC Special,""Auto Nagar, Dondaparthy, Jagadamba Centre"",36.9,1 hr 55 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 400 from Auto Nagar to Sri Ramalayam at Jagadamba. Via Auto Nagar, Dondaparthy, Jagadamba Centre. Distance ~36.9 km, approx 1 hr 55 mins."""
"VZT001400,Steel Plant,Sri Ramalayam,Jagadamba,Jagadamba Centre,400SP,APSRTC Special,""Steel Plant, Dondaparthy, Jagadamba Centre"",41.1,2 hr 8 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 400SP from Steel Plant to Sri Ramalayam at Jagadamba. Via Steel Plant, Dondaparthy, Jagadamba Centre. Distance ~41.1 km, approx 2 hr 8 mins."""
"VZT001401,Scindia,Sri Ramalayam,Jagadamba,Jagadamba Centre,28SC,City Bus,""Scindia, Dondaparthy, Jagadamba Centre"",7.0,26 mins,Rs.15,05:00,23:00,15,0.4,No,""APSRTC 28SC from Scindia to Sri Ramalayam at Jagadamba. Via Scindia, Dondaparthy, Jagadamba Centre. Distance ~7.0 km, approx 26 mins."""
"VZT001402,One Town,Sri Ramalayam,Jagadamba,Jagadamba Centre,28OT,City Express,""One Town, Dondaparthy, Jagadamba Centre"",9.1,32 mins,Rs.15,05:00,23:00,15,0.4,No,""APSRTC 28OT from One Town to Sri Ramalayam at Jagadamba. Via One Town, Dondaparthy, Jagadamba Centre. Distance ~9.1 km, approx 32 mins."""
"VZT001403,Poorna Market,Sri Ramalayam,Jagadamba,Jagadamba Centre,28PM2,City Bus,""Poorna Market, Dondaparthy, Jagadamba Centre"",7.9,28 mins,Rs.15,05:00,23:00,15,0.4,No,""APSRTC 28PM2 from Poorna Market to Sri Ramalayam at Jagadamba. Via Poorna Market, Dondaparthy, Jagadamba Centre. Distance ~7.9 km, approx 28 mins."""
"VZT001404,RK Beach,Sri Ramalayam,Jagadamba,Jagadamba Centre,28RK,City Express,""RK Beach, Dondaparthy, Jagadamba Centre"",12.8,43 mins,Rs.20,05:00,23:00,20,0.6,No,""APSRTC 28RK from RK Beach to Sri Ramalayam at Jagadamba. Via RK Beach, Dondaparthy, Jagadamba Centre. Distance ~12.8 km, approx 43 mins."""
"VZT001405,Rushikonda,Sri Ramalayam,Jagadamba,Jagadamba Centre,99R,APSRTC Special,""Rushikonda, Dondaparthy, Jagadamba Centre"",44.5,2 hr 18 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 99R from Rushikonda to Sri Ramalayam at Jagadamba. Via Rushikonda, Dondaparthy, Jagadamba Centre. Distance ~44.5 km, approx 2 hr 18 mins."""
"VZT001406,Lawson's Bay,Sri Ramalayam,Jagadamba,Jagadamba Centre,28LB,Semi-Express,""Lawson's Bay, Dondaparthy, Jagadamba Centre"",23.7,1 hr 16 mins,Rs.30,05:00,23:00,30,0.6,No,""APSRTC 28LB from Lawson's Bay to Sri Ramalayam at Jagadamba. Via Lawson's Bay, Dondaparthy, Jagadamba Centre. Distance ~23.7 km, approx 1 hr 16 mins."""
"VZT001407,Hanumanthuwaka,Sri Ramalayam,Jagadamba,Jagadamba Centre,28H,City Express,""Hanumanthuwaka, Dondaparthy, Jagadamba Centre"",9.1,32 mins,Rs.15,05:00,23:00,15,0.4,No,""APSRTC 28H from Hanumanthuwaka to Sri Ramalayam at Jagadamba. Via Hanumanthuwaka, Dondaparthy, Jagadamba Centre. Distance ~9.1 km, approx 32 mins."""
"VZT001408,Arilova,Sri Ramalayam,Jagadamba,Jagadamba Centre,99AR,APSRTC Special,""Arilova, Dondaparthy, Jagadamba Centre"",30.9,1 hr 37 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 99AR from Arilova to Sri Ramalayam at Jagadamba. Via Arilova, Dondaparthy, Jagadamba Centre. Distance ~30.9 km, approx 1 hr 37 mins."""
"VZT001409,Beach Road,Sri Ramalayam,Jagadamba,Jagadamba Centre,28BR,City Express,""Beach Road, Dondaparthy, Jagadamba Centre"",12.8,43 mins,Rs.20,05:00,23:00,20,0.6,No,""APSRTC 28BR from Beach Road to Sri Ramalayam at Jagadamba. Via Beach Road, Dondaparthy, Jagadamba Centre. Distance ~12.8 km, approx 43 mins."""
"VZT001410,Kailasagiri,Sri Ramalayam,Jagadamba,Jagadamba Centre,28KG,Semi-Express,""Kailasagiri, Dondaparthy, Jagadamba Centre"",19.7,1 hr 4 mins,Rs.25,05:00,23:00,30,0.6,No,""APSRTC 28KG from Kailasagiri to Sri Ramalayam at Jagadamba. Via Kailasagiri, Dondaparthy, Jagadamba Centre. Distance ~19.7 km, approx 1 hr 4 mins."""
"VZT001411,Gajuwaka,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,28,APSRTC Special,""Gajuwaka, Jagadamba, Dwaraka Nagar"",41.7,2 hr 10 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 28 from Gajuwaka to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Gajuwaka, Jagadamba, Dwaraka Nagar. Distance ~41.7 km, approx 2 hr 10 mins."""
"VZT001412,Kommadi,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,39K,APSRTC Special,""Kommadi, Jagadamba, Dwaraka Nagar"",31.1,1 hr 38 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 39K from Kommadi to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Kommadi, Jagadamba, Dwaraka Nagar. Distance ~31.1 km, approx 1 hr 38 mins."""
"VZT001413,Madhurawada,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,99,APSRTC Special,""Madhurawada, Jagadamba, Dwaraka Nagar"",35.3,1 hr 50 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 99 from Madhurawada to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Madhurawada, Jagadamba, Dwaraka Nagar. Distance ~35.3 km, approx 1 hr 50 mins."""
"VZT001414,PM Palem,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,99PM,APSRTC Special,""PM Palem, Jagadamba, Dwaraka Nagar"",39.7,2 hr 4 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 99PM from PM Palem to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via PM Palem, Jagadamba, Dwaraka Nagar. Distance ~39.7 km, approx 2 hr 4 mins."""
"VZT001415,MVP Colony,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,29,City Bus,""MVP Colony, Jagadamba, Dwaraka Nagar"",3.1,14 mins,Rs.12,05:30,22:00,10,0.4,No,""APSRTC 29 from MVP Colony to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via MVP Colony, Jagadamba, Dwaraka Nagar. Distance ~3.1 km, approx 14 mins."""
"VZT001416,Siripuram,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,29S,City Bus,""Siripuram, Jagadamba, Dwaraka Nagar"",2.2,11 mins,Rs.10,05:30,22:00,10,0.2,No,""APSRTC 29S from Siripuram to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Siripuram, Jagadamba, Dwaraka Nagar. Distance ~2.2 km, approx 11 mins."""
"VZT001417,Dwaraka Nagar,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,29D,City Bus,""Dwaraka Nagar, Jagadamba, Dwaraka Nagar"",1.5,9 mins,Rs.10,05:30,22:00,10,0.2,No,""APSRTC 29D from Dwaraka Nagar to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Dwaraka Nagar, Jagadamba, Dwaraka Nagar. Distance ~1.5 km, approx 9 mins."""
"VZT001418,Maddilapalem,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,28M,City Bus,""Maddilapalem, Jagadamba, Dwaraka Nagar"",3.1,14 mins,Rs.12,05:30,22:00,10,0.4,No,""APSRTC 28M from Maddilapalem to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Maddilapalem, Jagadamba, Dwaraka Nagar. Distance ~3.1 km, approx 14 mins."""
"VZT001419,NAD Junction,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,39,Semi-Express,""NAD Junction, Jagadamba, Dwaraka Nagar"",24.6,1 hr 18 mins,Rs.30,05:30,22:00,30,0.6,No,""APSRTC 39 from NAD Junction to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via NAD Junction, Jagadamba, Dwaraka Nagar. Distance ~24.6 km, approx 1 hr 18 mins."""
"VZT001420,Seethammadhara,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,28,City Bus,""Seethammadhara, Jagadamba, Dwaraka Nagar"",7.0,26 mins,Rs.15,05:30,22:00,15,0.4,No,""APSRTC 28 from Seethammadhara to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Seethammadhara, Jagadamba, Dwaraka Nagar. Distance ~7.0 km, approx 26 mins."""
"VZT001421,Jagadamba,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,28J,City Bus,""Jagadamba, Jagadamba, Dwaraka Nagar"",4.9,19 mins,Rs.12,05:30,22:00,10,0.4,No,""APSRTC 28J from Jagadamba to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Jagadamba, Jagadamba, Dwaraka Nagar. Distance ~4.9 km, approx 19 mins."""
"VZT001422,Asilmetta,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,28A,City Bus,""Asilmetta, Jagadamba, Dwaraka Nagar"",6.2,23 mins,Rs.15,05:30,22:00,15,0.4,No,""APSRTC 28A from Asilmetta to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Asilmetta, Jagadamba, Dwaraka Nagar. Distance ~6.2 km, approx 23 mins."""
"VZT001423,Railway Station,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,28RS,City Express,""Railway Station, Jagadamba, Dwaraka Nagar"",9.8,34 mins,Rs.15,05:30,22:00,15,0.4,No,""APSRTC 28RS from Railway Station to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Railway Station, Jagadamba, Dwaraka Nagar. Distance ~9.8 km, approx 34 mins."""
"VZT001424,RTC Complex,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,28RTC,City Bus,""RTC Complex, Jagadamba, Dwaraka Nagar"",7.9,28 mins,Rs.15,05:30,22:00,15,0.4,No,""APSRTC 28RTC from RTC Complex to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via RTC Complex, Jagadamba, Dwaraka Nagar. Distance ~7.9 km, approx 28 mins."""
"VZT001425,Airport,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,38A,APSRTC Special,""Airport, Jagadamba, Dwaraka Nagar"",31.1,1 hr 38 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 38A from Airport to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Airport, Jagadamba, Dwaraka Nagar. Distance ~31.1 km, approx 1 hr 38 mins."""
"VZT001426,Pendurthi,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,39P,APSRTC Special,""Pendurthi, Jagadamba, Dwaraka Nagar"",44.5,2 hr 18 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 39P from Pendurthi to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Pendurthi, Jagadamba, Dwaraka Nagar. Distance ~44.5 km, approx 2 hr 18 mins."""
"VZT001427,Gopalapatnam,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,39G,Semi-Express,""Gopalapatnam, Jagadamba, Dwaraka Nagar"",25.8,1 hr 22 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 39G from Gopalapatnam to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Gopalapatnam, Jagadamba, Dwaraka Nagar. Distance ~25.8 km, approx 1 hr 22 mins."""
"VZT001428,Kurmannapalem,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,39K,APSRTC Special,""Kurmannapalem, Jagadamba, Dwaraka Nagar"",30.6,1 hr 36 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 39K from Kurmannapalem to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Kurmannapalem, Jagadamba, Dwaraka Nagar. Distance ~30.6 km, approx 1 hr 36 mins."""
"VZT001429,Auto Nagar,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,400,APSRTC Special,""Auto Nagar, Jagadamba, Dwaraka Nagar"",33.5,1 hr 45 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 400 from Auto Nagar to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Auto Nagar, Jagadamba, Dwaraka Nagar. Distance ~33.5 km, approx 1 hr 45 mins."""
"VZT001430,Steel Plant,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,400SP,APSRTC Special,""Steel Plant, Jagadamba, Dwaraka Nagar"",37.6,1 hr 57 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 400SP from Steel Plant to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Steel Plant, Jagadamba, Dwaraka Nagar. Distance ~37.6 km, approx 1 hr 57 mins."""
"VZT001431,Scindia,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,28SC,City Express,""Scindia, Jagadamba, Dwaraka Nagar"",11.0,38 mins,Rs.20,05:30,22:00,20,0.4,No,""APSRTC 28SC from Scindia to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Scindia, Jagadamba, Dwaraka Nagar. Distance ~11.0 km, approx 38 mins."""
"VZT001432,One Town,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,28OT,City Express,""One Town, Jagadamba, Dwaraka Nagar"",12.8,43 mins,Rs.20,05:30,22:00,20,0.6,No,""APSRTC 28OT from One Town to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via One Town, Jagadamba, Dwaraka Nagar. Distance ~12.8 km, approx 43 mins."""
"VZT001433,Poorna Market,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,28PM2,City Express,""Poorna Market, Jagadamba, Dwaraka Nagar"",12.4,42 mins,Rs.20,05:30,22:00,20,0.6,No,""APSRTC 28PM2 from Poorna Market to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Poorna Market, Jagadamba, Dwaraka Nagar. Distance ~12.4 km, approx 42 mins."""
"VZT001434,RK Beach,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,28RK,City Bus,""RK Beach, Jagadamba, Dwaraka Nagar"",7.9,28 mins,Rs.15,05:30,22:00,15,0.4,No,""APSRTC 28RK from RK Beach to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via RK Beach, Jagadamba, Dwaraka Nagar. Distance ~7.9 km, approx 28 mins."""
"VZT001435,Rushikonda,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,99R,APSRTC Special,""Rushikonda, Jagadamba, Dwaraka Nagar"",39.8,2 hr 4 mins,Rs.35,06:00,21:00,30,0.6,No,""APSRTC 99R from Rushikonda to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Rushikonda, Jagadamba, Dwaraka Nagar. Distance ~39.8 km, approx 2 hr 4 mins."""
"VZT001436,Lawson's Bay,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,28LB,Semi-Express,""Lawson's Bay, Jagadamba, Dwaraka Nagar"",18.8,1 hr 1 mins,Rs.25,05:30,22:00,30,0.6,No,""APSRTC 28LB from Lawson's Bay to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Lawson's Bay, Jagadamba, Dwaraka Nagar. Distance ~18.8 km, approx 1 hr 1 mins."""
"VZT001437,Hanumanthuwaka,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,28H,City Express,""Hanumanthuwaka, Jagadamba, Dwaraka Nagar"",13.2,44 mins,Rs.20,05:30,22:00,20,0.6,No,""APSRTC 28H from Hanumanthuwaka to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Hanumanthuwaka, Jagadamba, Dwaraka Nagar. Distance ~13.2 km, approx 44 mins."""
"VZT001438,Arilova,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,99AR,Semi-Express,""Arilova, Jagadamba, Dwaraka Nagar"",26.4,1 hr 24 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 99AR from Arilova to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Arilova, Jagadamba, Dwaraka Nagar. Distance ~26.4 km, approx 1 hr 24 mins."""
"VZT001439,Beach Road,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,28BR,City Bus,""Beach Road, Jagadamba, Dwaraka Nagar"",7.9,28 mins,Rs.15,05:30,22:00,15,0.4,No,""APSRTC 28BR from Beach Road to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Beach Road, Jagadamba, Dwaraka Nagar. Distance ~7.9 km, approx 28 mins."""
"VZT001440,Kailasagiri,The Church of Jesus Christ of Latter-day Saints,Dwaraka Nagar,Ram Nagar Bus Stop,28KG,City Express,""Kailasagiri, Jagadamba, Dwaraka Nagar"",14.8,49 mins,Rs.20,06:00,21:00,20,0.6,No,""APSRTC 28KG from Kailasagiri to The Church of Jesus Christ of Latter-day Saints at Dwaraka Nagar. Via Kailasagiri, Jagadamba, Dwaraka Nagar. Distance ~14.8 km, approx 49 mins."""
"VZT001441,Gajuwaka,Sree Varahi Institute,Jagadamba,Jagadamba Centre,28,APSRTC Special,""Gajuwaka, Dondaparthy, Jagadamba Centre"",45.4,2 hr 21 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 28 from Gajuwaka to Sree Varahi Institute at Jagadamba. Via Gajuwaka, Dondaparthy, Jagadamba Centre. Distance ~45.4 km, approx 2 hr 21 mins."""
"VZT001442,Kommadi,Sree Varahi Institute,Jagadamba,Jagadamba Centre,39K,APSRTC Special,""Kommadi, Dondaparthy, Jagadamba Centre"",35.3,1 hr 50 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 39K from Kommadi to Sree Varahi Institute at Jagadamba. Via Kommadi, Dondaparthy, Jagadamba Centre. Distance ~35.3 km, approx 1 hr 50 mins."""
"VZT001443,Madhurawada,Sree Varahi Institute,Jagadamba,Jagadamba Centre,99,APSRTC Special,""Madhurawada, Dondaparthy, Jagadamba Centre"",39.6,2 hr 3 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 99 from Madhurawada to Sree Varahi Institute at Jagadamba. Via Madhurawada, Dondaparthy, Jagadamba Centre. Distance ~39.6 km, approx 2 hr 3 mins."""
"VZT001444,PM Palem,Sree Varahi Institute,Jagadamba,Jagadamba Centre,99PM,APSRTC Special,""PM Palem, Dondaparthy, Jagadamba Centre"",44.0,2 hr 17 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 99PM from PM Palem to Sree Varahi Institute at Jagadamba. Via PM Palem, Dondaparthy, Jagadamba Centre. Distance ~44.0 km, approx 2 hr 17 mins."""
"VZT001445,MVP Colony,Sree Varahi Institute,Jagadamba,Jagadamba Centre,29,City Bus,""MVP Colony, Dondaparthy, Jagadamba Centre"",7.9,28 mins,Rs.15,05:00,23:00,15,0.4,No,""APSRTC 29 from MVP Colony to Sree Varahi Institute at Jagadamba. Via MVP Colony, Dondaparthy, Jagadamba Centre. Distance ~7.9 km, approx 28 mins."""
"VZT001446,Siripuram,Sree Varahi Institute,Jagadamba,Jagadamba Centre,29S,City Bus,""Siripuram, Dondaparthy, Jagadamba Centre"",7.0,26 mins,Rs.15,05:00,23:00,15,0.4,No,""APSRTC 29S from Siripuram to Sree Varahi Institute at Jagadamba. Via Siripuram, Dondaparthy, Jagadamba Centre. Distance ~7.0 km, approx 26 mins."""
"VZT001447,Dwaraka Nagar,Sree Varahi Institute,Jagadamba,Jagadamba Centre,29D,City Bus,""Dwaraka Nagar, Dondaparthy, Jagadamba Centre"",4.9,19 mins,Rs.12,05:00,23:00,10,0.4,No,""APSRTC 29D from Dwaraka Nagar to Sree Varahi Institute at Jagadamba. Via Dwaraka Nagar, Dondaparthy, Jagadamba Centre. Distance ~4.9 km, approx 19 mins."""
"VZT001448,Maddilapalem,Sree Varahi Institute,Jagadamba,Jagadamba Centre,28M,City Bus,""Maddilapalem, Dondaparthy, Jagadamba Centre"",4.9,19 mins,Rs.12,05:00,23:00,10,0.4,No,""APSRTC 28M from Maddilapalem to Sree Varahi Institute at Jagadamba. Via Maddilapalem, Dondaparthy, Jagadamba Centre. Distance ~4.9 km, approx 19 mins."""
"VZT001449,NAD Junction,Sree Varahi Institute,Jagadamba,Jagadamba Centre,39,Semi-Express,""NAD Junction, Dondaparthy, Jagadamba Centre"",27.8,1 hr 28 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 39 from NAD Junction to Sree Varahi Institute at Jagadamba. Via NAD Junction, Dondaparthy, Jagadamba Centre. Distance ~27.8 km, approx 1 hr 28 mins."""
"VZT001450,Seethammadhara,Sree Varahi Institute,Jagadamba,Jagadamba Centre,28,City Bus,""Seethammadhara, Dondaparthy, Jagadamba Centre"",4.9,19 mins,Rs.12,05:00,23:00,10,0.4,No,""APSRTC 28 from Seethammadhara to Sree Varahi Institute at Jagadamba. Via Seethammadhara, Dondaparthy, Jagadamba Centre. Distance ~4.9 km, approx 19 mins."""
